budget,vote_average,vote_count,runtime,status,revenue,com_website,title_len,is_in_collection,en_language,fr_language,hi_language,es_language,ja_language,ru_language,it_language,ko_language,ta_language,zh_language,genre_10749,genre_18,genre_35,genre_53,genre_80,year,month
64000,7.8,400,84.0,1,24517,0,36,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1962,8
1379375,7.5,62,108.0,1,105097,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,6
18000000,6.7,649,103.0,1,46908987,0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1989,12
2000000,5.5,113,104.0,1,11000000,0,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,8
14000000,7.5,1115,115.0,1,5080409,0,17,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1990,9
65000000,6.3,2930,102.0,1,39407616,0,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,8
35000000,5.9,471,106.0,1,64350171,0,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,10
19000000,6.7,652,115.0,1,5578519,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,9
1200000,6.7,759,100.0,1,18492362,0,14,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2001,1
23000000,7.9,11041,126.0,1,47351251,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,12
40000000,5.2,818,89.0,1,58662452,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,7
1500000,5.0,56,94.0,1,5585154,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1990,9
10000000,7.9,28,180.0,1,4078741,0,18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2003,11
9000000,7.4,527,123.0,1,24538513,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,5
2000000,6.6,575,98.0,1,1477002,0,27,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,7
109000000,7.6,2488,100.0,1,107604626,0,20,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2020,2
3500000,7.5,473,97.0,1,27900000,0,17,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1993,5
50000000,7.0,1416,140.0,1,44547681,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,7
4000000,5.8,858,95.0,1,36690067,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,8
40000000,6.9,1999,99.0,1,114830111,0,14,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2006,6
25000000,7.0,887,118.0,1,11790979,0,22,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011,8
930000,5.4,109,100.0,1,30905,0,12,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,6
20000000,6.7,1603,95.0,1,183097323,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1992,2
6000000,5.8,141,96.0,1,3661757,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,12
9000000,8.0,1613,170.0,1,70000000,0,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2009,12
1500000,6.9,4948,103.0,1,97009150,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,9
11000000,6.6,218,97.0,1,11439193,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994,9
150000000,6.2,5321,116.0,1,335154643,0,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,5
36000000,6.1,628,109.0,1,44350926,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,4
137000000,6.2,1068,106.0,1,85131830,0,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,2
3000000,7.5,1611,109.0,1,11176469,0,15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,5
10000000,6.9,172,110.0,1,13835130,0,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1998,7
55000000,6.5,6228,118.0,1,378827494,0,19,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,8
16000000,7.2,210,130.0,1,29381649,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2001,6
8104734,5.5,194,124.0,1,920719,0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,5
26000000,7.3,2958,107.0,1,71868327,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,8
7000000,6.5,2954,118.0,1,3377430,0,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,8
50000000,5.8,3626,125.0,1,212902372,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,12
75000000,6.0,2199,104.0,1,152930623,0,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,2
28000000,5.0,370,91.0,1,10126458,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,2
6000000,7.0,796,96.0,1,19560274,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,7
19000000,6.1,1594,90.0,1,108047131,0,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,4
22700000,6.8,2099,96.0,1,38119483,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1987,6
43000000,6.1,975,115.0,1,35164920,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,10
1500000,5.2,64,80.0,1,270934,0,23,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2008,10
16800000,6.3,209,122.0,1,2281089,0,41,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2006,8
50000000,5.5,2406,120.0,1,44664690,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,10
40000000,5.5,2438,110.0,1,169837010,0,18,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,12
10000000,6.0,405,110.0,1,21630088,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1988,6
80000000,5.9,942,130.0,1,55041367,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2004,12
21500000,5.6,443,98.0,1,6817535,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,10
50000000,6.1,1049,84.0,1,38502340,0,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011,9
9900000,6.9,5180,89.0,1,159047649,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,8
45000000,6.4,1694,131.0,1,82966152,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012,6
19000000,6.3,4844,88.0,1,278019771,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2000,7
11000000,6.4,52,120.0,1,2200000,0,18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1970,8
75600000,5.3,441,83.0,1,12506188,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,11
4900000,6.3,2970,81.0,1,148868835,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,7
38000000,6.9,7352,106.0,1,207283925,0,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,6
200000000,6.9,17792,130.0,1,1214811252,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,4
3000000,5.5,71,92.0,1,18097,0,16,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2009,11
1000000,6.4,397,93.0,1,2963902,0,13,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,9
36000000,5.9,1515,84.0,1,189712432,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,1
6400000,5.2,110,86.0,1,6,0,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1995,10
1500000,6.6,5,133.0,1,3000000,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,8
22000000,5.9,881,114.0,1,110627965,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1995,7
120000000,5.2,716,121.0,1,48668907,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,12
18000000,6.7,816,102.0,1,49101993,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1989,2
6000000,6.5,897,100.0,1,25792310,0,8,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1992,10
30000000,5.8,792,108.0,1,32593385,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2007,2
22000000,5.7,319,93.0,1,64892670,0,13,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1983,11
55000000,6.0,960,91.0,1,43042835,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,1
14000000,6.5,894,112.0,1,18090181,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,10
1119000,4.3,7,103.0,1,2019000,0,18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1936,8
11000000,6.3,172,81.0,1,13276953,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2001,1
65000,6.7,1204,100.0,1,28575078,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,1
48000000,6.2,1256,112.0,1,85498534,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,8
80000000,6.2,557,131.0,1,118880016,0,19,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1999,2
30000000,5.1,418,102.0,1,14110589,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,10
20000000,6.1,38,121.0,1,3763988,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,3
18000000,6.2,1475,112.0,1,6740647,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,12
13000000,7.9,1189,133.0,1,65796862,0,25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1993,12
15000000,7.2,1149,94.0,1,14643997,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1985,12
16000000,7.5,5832,97.0,1,53478166,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1999,3
15000000,5.3,165,90.0,1,1143856,0,13,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2008,12
2000000,6.8,102,108.0,1,1620436,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1
44000000,7.7,11054,188.0,1,155760117,0,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,12
13000000,7.3,370,127.0,1,18295,0,15,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2012,9
8000000,7.0,1856,102.0,1,6491240,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,8
7000000,6.0,97,117.0,1,7286136,0,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,3
2000000,6.8,41,90.0,1,300000,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,6
60000000,6.9,840,170.0,1,186883563,0,19,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1998,5
1000000,6.9,579,99.0,1,395000,0,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1
19000000,8.2,12913,144.0,1,44781695,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,5
25000000,6.9,2356,123.0,1,289317794,0,19,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1998,1
4638783,7.3,215,106.0,1,11000000,0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,5
18000000,5.7,1004,95.0,1,101564935,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2003,9
16500000,5.7,197,93.0,1,21256,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,4
20500000,5.7,762,102.0,1,10089373,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,5
27000000,6.0,334,117.0,1,16519460,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,7
70000000,5.6,831,97.0,1,88933562,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2005,12
25000000,5.4,309,104.0,1,6673422,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2008,10
4300000,7.0,159,151.0,1,3376375,0,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,11
14000000,7.6,7,93.0,1,161001698,0,46,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1997,2
7700000,7.3,175,160.0,1,46000000,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2013,5
2000000,5.9,13,90.0,1,11666088,0,20,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2012,12
3000000,4.3,18,100.0,1,17850711,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2008,12
6500000,6.5,654,97.0,1,30218387,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1989,5
60000000,7.8,7673,135.0,1,313542341,0,16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2001,11
45000000,5.2,754,99.0,1,42487390,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,8
4000000,6.1,159,105.0,1,46474,0,13,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2007,9
55000000,6.7,919,114.0,1,74237563,0,25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2007,9
25000000,6.9,194,271.0,1,12700000,0,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1993,8
5000000,6.3,191,118.0,1,7230000,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,1
1500000,5.9,27,147.0,1,7800000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,10
6000000,5.8,240,92.0,1,18686644,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1999,1
14000000,6.8,1281,125.0,1,185438673,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,7
2700000,7.1,1057,109.0,1,141000000,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1978,7
20000000,7.1,114,105.0,1,21170563,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2006,3
30000000,6.1,1933,107.0,1,34017028,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2
65000000,6.3,2384,101.0,1,65079104,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,6
8000000,6.4,223,91.0,1,22593409,0,14,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1999,1
5000000,4.1,46,99.0,1,846704,0,24,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,12
20000000,5.7,53,112.0,1,610792,0,13,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2012,12
36000000,7.0,894,155.0,1,74000000,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1997,3
22000000,6.9,2544,100.0,1,43058898,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,12
30000000,6.5,2578,111.0,1,105173115,0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2008,4
3000000,7.2,4527,75.0,1,572000000,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1951,7
3000000,8.2,1459,125.0,1,25000000,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1960,6
80000000,6.9,3089,97.0,1,100176000,0,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,6
25000000,6.2,969,114.0,1,27122040,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,8
6000000,6.7,36,117.0,1,12643776,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996,1
20000000,6.3,859,107.0,1,7563728,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,9
25000000,5.9,470,107.0,1,17772506,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2008,4
70000000,6.8,736,134.0,1,154937680,0,10,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2006,12
58000000,6.7,254,127.0,1,25928721,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1984,12
12000000,6.5,367,120.0,1,566611,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,9
5000000,5.6,199,106.0,1,1296184,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,4
65000000,5.8,1410,93.0,1,158851357,0,16,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2006,10
12000000,5.5,149,90.0,1,2521,0,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2012,2
25000000,6.1,256,113.0,1,1037335,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2009,10
8169363,6.2,477,90.0,1,8175346,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1995,11
1700000,7.4,93,114.0,1,6521083,0,11,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1978,10
130000000,6.6,4033,147.0,1,273339556,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,7
10000000,7.5,974,105.0,1,4596705,0,17,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,6
25000000,6.2,302,110.0,1,260562,0,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2000,9
3000000,7.5,519,139.0,1,2807390,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1998,10
5200000,6.1,139,99.0,1,2459895,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,1
5000000,6.3,244,99.0,1,19905359,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,3
69000000,7.2,12279,95.0,1,533679475,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,8
20000000,5.9,1373,95.0,1,32204030,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,12
27000000,6.5,1043,115.0,1,60527873,0,14,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1997,9
12000000,7.0,128,123.0,1,14394097,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,10
35000000,6.0,144,94.0,1,13678913,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,8
12000000,6.6,1676,99.0,1,12077441,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,2
49000000,6.8,2535,127.0,1,352927224,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1992,3
11930000,6.9,1234,118.0,1,18340000,0,14,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,1
22000000,7.5,1634,132.0,1,92542418,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2001,12
2800000,5.8,54,87.0,1,26279000,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1981,8
4873880,5.0,3,75.0,1,5296102,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,12
35000000,5.7,764,103.0,1,32517248,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2
5000000,6.3,121,116.0,1,1980338,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1998,1
3500000,6.7,1348,118.0,1,237113184,0,20,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1977,12
2800000,7.9,2310,106.0,1,86273333,0,18,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1974,12
55000000,5.8,205,125.0,1,9450897,0,18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2006,10
16000000,5.9,113,113.0,1,109130,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,9
54000000,6.5,3450,117.0,1,155010032,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,3
5000000,6.2,109,90.0,1,782102,0,8,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2007,1
70000000,6.9,4015,142.0,1,300855000,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,10
15000000,4.9,749,99.0,1,40105542,0,15,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2009,3
72000000,6.7,503,152.0,1,37317558,0,12,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2001,12
7900000,6.9,36,176.0,1,16000000,0,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2015,6
15000000,6.4,1180,110.0,1,32721635,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2009,3
100000000,5.4,919,102.0,1,68688831,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,5
1600000,6.9,209,103.0,1,5400000,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949,10
4000000,7.8,3115,94.0,1,20045115,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1979,8
225000,6.3,18,87.0,1,2850000,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1933,6
14000000,6.1,74,104.0,1,206128,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1999,12
8000000,6.8,447,98.0,1,59612888,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1985,5
1800000,7.3,3490,91.0,1,57000000,0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984,11
30000000,6.1,419,79.0,1,100491683,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,11
35000000,5.8,2562,88.0,1,147934180,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,3
37000000,6.8,4344,100.0,1,117501013,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2
8000000,7.4,123,133.0,1,33579813,0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2005,4
5000000,5.6,236,98.0,1,10429707,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,3
15000000,5.9,14,99.0,1,23000,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,10
12000000,5.5,426,103.0,1,38368909,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2006,6
7500000,7.8,535,131.0,1,33736689,0,31,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1966,6
57000000,6.6,2534,115.0,1,159055768,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1993,8
12000000,6.3,45,108.0,1,117629,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2012,8
54000000,6.7,1585,127.0,1,190458706,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,4
50000000,6.2,891,99.0,1,16671505,0,14,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994,1
11000000,7.1,4745,106.0,1,153083102,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984,7
50100000,6.9,6106,105.0,1,153962963,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,2
70000000,7.8,5557,125.0,1,123218424,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,12
24000000,5.9,295,97.0,1,9576495,0,27,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2007,11
13000000,7.1,1427,102.0,1,54837234,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,9
11000000,5.6,37,100.0,1,1044824,0,17,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1993,10
75000000,6.7,1553,121.0,1,86468162,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,7
30000000,6.8,8257,118.0,1,47042000,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,9
27000000,6.6,2759,111.0,1,101624843,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,6
10000000,4.9,1156,92.0,1,66984887,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,11
40000000,5.8,235,108.0,1,22433915,0,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2002,6
10000000,6.3,308,96.0,1,17297244,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,12
105000000,7.4,9656,143.0,1,351040419,0,16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,10
5000000,6.4,404,113.0,1,34725000,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,3
70000000,6.9,4145,124.0,1,240031094,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,2
6411831,6.6,36,132.0,1,4029886,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,12
2500000,5.9,127,93.0,1,1189315,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,9
600000,5.2,11,105.0,1,1023156,0,19,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2001,4
25000000,6.5,1825,108.0,1,95438172,0,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,8
24000000,7.7,1418,135.0,1,182016617,0,29,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1995,5
5000000,7.2,266,96.0,1,20146880,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,1
15000000,5.8,95,122.0,1,30238577,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2003,9
7000000,5.0,69,93.0,1,10229331,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,11
50000000,6.2,1579,121.0,1,82169884,0,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2007,6
15000000,7.1,1314,92.0,1,35097815,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2009,6
500000,7.4,439,88.0,1,8679814,0,17,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2003,1
120000000,6.9,9164,115.0,1,347234916,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,7
9750000,6.1,253,99.0,1,558000,0,19,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2008,10
13000000,4.6,793,94.0,1,37664855,0,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,1
20000000,5.8,400,96.0,1,133332,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,10
18000000,5.5,80,99.0,1,21591728,0,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1992,10
12000000,5.3,121,97.0,1,31179516,0,23,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2004,7
4000000,5.8,295,99.0,1,9221,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,2
80000000,5.7,750,116.0,1,43935763,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,11
